최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,성장성점수_raw,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,shortlist_선정여부,shortlist_유형,운영우선순위,추천사유,주의사유,자동판정근거,순위변동,운영우선순위변동,최종점수변동,성장성점수변동,팬밀도점수변동,실전성점수변동,신규진입여부,액션버킷변동여부,shortlist_신규선정여부,shortlist_유지여부,shortlist_이탈여부,변동방향,변화요약,channel_thumbnail_url,channel_url,channel_custom_url,channel_title_api
1563,UCHbY840XmjsE2ThF3FIyKSA,Candy Jam ASMR,음악·보이스형,ASMR,92200.0,40417.1,0.0203481091017159,0.4427822853279243,0.125,낮음,0.5617980561555076,0.4928477856659905,0.3579913606911447,0.4001079913606911,0.9352,0.4595432503968445,제외,0.4427822853279243,0.1565874730021598,0.6271598272138229,0.3658207343412527,0.3579913606911447,0.1142008639308855,0.0912526997840172,False,,1765,뚜렷한 강점 신호 부족,한국 타깃 적합성 낮음 / 수집 영상 수 부족 / 성장성 신뢰도 낮음,"최종=0.460, 채널력=0.562, 성장성=0.493, 팬밀도=0.358, 라이브=0.400, 실전성=0.935, 운영제외리스크=0.120, 검증필요리스크=0.510, 수기제외=0",-23.0,,-0.0034504538787588,9.892941348521588e-05,-0.0032397408207343,0.0,False,False,False,False,False,급하락,순위 23단계 하락 / 최종점수 -0.003 / 성장성 +0.000,https://yt3.ggpht.com/nNo3kiwfXeCl32VzdukI_yLRBUQcvxZf0XUr3c6oKiSz_SDEfAhvpmsUvfD7Ham9mCBBUg1aVQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCHbY840XmjsE2ThF3FIyKSA,@candyjamasmr,Candy Jam ASMR
1564,UCBA9XaL5wCdHnC5EmEzwrqw,튜브김민교,게임 실황형,마인크래프트,785000.0,320532.8,0.0072285479844479,0.5061169776216212,1.0,높음,0.6495410367170625,0.5061169776216212,0.0685745140388768,0.4197304400149833,0.88208,0.4594081409026081,보류,0.5061169776216212,0.1560475161987041,0.7699784017278618,0.6414686825053996,0.0685745140388768,0.5013498920086393,0.0431965442764578,False,,1481,성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.459, 채널력=0.650, 성장성=0.506, 팬밀도=0.069, 라이브=0.420, 실전성=0.882, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",-662.0,,-0.0906243084119853,-0.0262406039706897,-0.0043196544276458,-0.0106399999999999,False,False,False,False,False,급하락,순위 662단계 하락 / 최종점수 -0.091 / 성장성 -0.026,https://yt3.ggpht.com/ytc/AIdro_mme313qwR54BAkBgchsY38c85NZXC07dIB1HfDeJavz4A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCBA9XaL5wCdHnC5EmEzwrqw,@onepunchk1ng_mk,튜브김민교
1565,UChbmQlR9rsULak0p3zNXGGw,스지수,음악·보이스형,보컬로이드JPOP커버,4440.0,289798.6,0.0101117825637962,0.5,0.0,미산출,0.5861501079913607,0.5,0.1279697624190064,0.4001079913606911,0.97536,0.4592793701943845,보류,0.5,0.1555075593952483,0.6673866090712743,0.521598272138229,0.1279697624190064,0.1142008639308855,0.3115550755939524,False,,1482,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.459, 채널력=0.586, 성장성=0.500, 팬밀도=0.128, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",-3.0,,0.0012084233261339,0.0,0.0026997840172786,0.0,False,False,False,False,False,유지,순위 3단계 하락 / 최종점수 +0.001,https://yt3.ggpht.com/aC37bV-EO5HU_DWuG0r1_-5vUvPn2Zz3qF7mZM9YrMnW17e_Gh2NJb77PM3fpqZyC43qhL0x=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UChbmQlR9rsULak0p3zNXGGw,@스지수,스지수
1566,UCMeSIq13xg0lBlASYVhjZ0g,기열아쎄이,음악·보이스형,ASMR보이스,1820.0,116.8,0.0308040209453417,0.3283468559837728,0.375,낮음,0.1982181425485961,0.4356300709939148,0.5620950323974082,0.4001079913606911,0.98208,0.4590119170705207,보류,0.3283468559837728,0.1549676025917926,0.0577753779697624,0.1725161987041036,0.5620950323974082,0.1142008639308855,0.4322354211663067,False,,1483,뚜렷한 강점 신호 부족,주요 자동 리스크 낮음,"최종=0.459, 채널력=0.198, 성장성=0.436, 팬밀도=0.562, 라이브=0.400, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",-151.0,,-0.0241688641360738,-0.0412354700707542,-0.0005399568034557,-0.00896,False,False,False,False,False,급하락,순위 151단계 하락 / 최종점수 -0.024 / 성장성 -0.041,https://yt3.ggpht.com/ZsHZnDL7qBlZyINdaU28oWrjDi9aqC21mdYDBitA5rjnqpx2eeKtdd7ulPryR6Y8J__AYqri9A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCMeSIq13xg0lBlASYVhjZ0g,@기열아쎄이-b4p7s,기열아쎄이
1567,UCh3YMjHmDX-R7Zi7pWSNtbw,도쿄하이볼,음악·보이스형,일렉기타연주,7040.0,1800.9,0.0105579026918435,0.7069185845361934,1.0,높음,0.2629589632829373,0.7069185845361934,0.1376889848812095,0.4197304400149833,0.98208,0.4587897182684939,보류,0.7069185845361934,0.1544276457883369,0.1177105831533477,0.9562634989200864,0.1376889848812095,0.5013498920086393,0.4322354211663067,False,,1484,성장성 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.459, 채널력=0.263, 성장성=0.707, 팬밀도=0.138, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",57.0,,0.0171333648463394,0.0745977647319053,0.0194384449244061,0.0,False,False,False,False,False,급상승,순위 57단계 상승 / 최종점수 +0.017 / 성장성 +0.075,https://yt3.ggpht.com/266aznnu10OoOf8dzQJYwbKrzQJe4_wFva89V8UnBvPh9hitLfejXDAlLmuxYj_9DBCcsWds8g=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCh3YMjHmDX-R7Zi7pWSNtbw,@도쿄하이볼,도쿄하이볼
1568,UCXnWNbG1HBvTf6WLCAG1vPQ,밥다니 Bapdani,음악·보이스형,ASMR,9600.0,20419.1,0.0160810151362829,0.4120910352996192,0.625,보통,0.4638498920086392,0.445056897062262,0.2645788336933045,0.4197304400149833,0.98208,0.4575802168341085,보류,0.4120910352996192,0.1538876889848812,0.4497840172786177,0.1981641468682505,0.2645788336933045,0.5013498920086393,0.4322354211663067,False,,1485,뚜렷한 강점 신호 부족,수집 영상 수 부족,"최종=0.458, 채널력=0.464, 성장성=0.445, 팬밀도=0.265, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",10.0,,0.0040912899414061,-0.0509480782253932,0.0313174946004319,0.0089599999999999,False,False,False,False,False,상승,순위 10단계 상승 / 최종점수 +0.004 / 성장성 -0.051,https://yt3.ggpht.com/NuYUyx0T1KFM2K7OB4AfAKzS3Syp-YcnIDwbrOqCCPQ_yNx0GCGr7BzbFq2F0Po2s-D_6H4UdA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCXnWNbG1HBvTf6WLCAG1vPQ,@밥다니,밥다니 Bapdani
1569,UC4UTPKphi-wiRZP7Q8hZ_2g,영원,,배그,4950.0,3045.3,0.0061166030611929,0.4564190218005603,1.0,높음,0.5972597192224621,0.4564190218005603,0.0583153347732181,0.4197304400149833,0.99272,0.4567570039854541,보류,0.4564190218005603,0.1533477321814254,0.6879049676025918,0.2235421166306695,0.0583153347732181,0.5013498920086393,0.7308315334773218,False,,1486,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.457, 채널력=0.597, 성장성=0.456, 팬밀도=0.058, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",-178.0,,-0.0289165333135915,-0.0292405787427021,-0.0734341252699783,0.0,False,False,False,False,False,급하락,순위 178단계 하락 / 최종점수 -0.029 / 성장성 -0.029,https://yt3.ggpht.com/j6Wc4c0a8BlYHff38d7m9XcFi5G-oKhduTsvoyQHMNMCm2UNv5jO_vkHGyTfn6edzj-UL55e=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC4UTPKphi-wiRZP7Q8hZ_2g,@youngshot,영원
1570,UCFnbIosAAnLaLoqvNXZMLTQ,포헤,버츄얼 퍼포먼스형,버튜버,5510.0,3246.6,0.0184639994602166,0.5,0.0,미산출,0.3850026997840172,0.5,0.3169546436285097,0.4001079913606911,0.97536,0.4566036142548596,보류,0.5,0.1528077753779697,0.3083153347732181,0.521598272138229,0.3169546436285097,0.1142008639308855,0.3115550755939524,False,,1487,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.457, 채널력=0.385, 성장성=0.500, 팬밀도=0.317, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",-4.0,,0.0004095572354211,0.0,-0.0026997840172785,0.0,False,False,False,False,False,유지,순위 4단계 하락 / 최종점수 +0.000,https://yt3.ggpht.com/Xo_fZb5k_bGV2hePwT_r10ww28ZsFxIm6CSSf1d9bC_UFY0HliO1qGKqrnbYnXdBt68aBnDA-A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCFnbIosAAnLaLoqvNXZMLTQ,@pohe86z,포헤
1571,UCV5iV1Zhe6bRrVwBzXgUnPg,동치미,창작·비주얼형,코스프레,551000.0,3293.3,0.0161419179954399,0.5369920915644313,1.0,높음,0.3995950323974082,0.5369920915644313,0.265658747300216,0.4197304400149833,0.88208,0.4564235831737656,보류,0.5369920915644313,0.152267818574514,0.3331533477321814,0.7289416846652268,0.265658747300216,0.5013498920086393,0.0431965442764578,False,,1488,성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.456, 채널력=0.400, 성장성=0.537, 팬밀도=0.266, 라이브=0.420, 실전성=0.882, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",-10.0,,-0.0021768489306765,-0.0128434492356853,0.1220302375809936,0.0,False,False,False,False,False,하락,순위 10단계 하락 / 최종점수 -0.002 / 성장성 -0.013,https://yt3.ggpht.com/Z3f17zg6NRjmGSBojjm_PHhSUSyCZFY8kWVM9PCZLS6FCTjsckUusPM0L97DFPdum-0GJ-5jFQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCV5iV1Zhe6bRrVwBzXgUnPg,@dongchimi_mbn,동치미
1572,UCBBhayqr0YGQkks2SuC27sg,김뀰빵,게임 실황형,원신,1600.0,3126.7,0.027970869117329,0.5,0.125,낮음,0.2346652267818574,0.5,0.5124190064794817,0.4001079913606911,0.9664,0.4564067300215982,보류,0.5,0.1517278617710583,0.0912526997840172,0.521598272138229,0.5124190064794817,0.1142008639308855,0.2065334773218142,False,,1489,뚜렷한 강점 신호 부족,수집 영상 수 부족 / 성장성 신뢰도 낮음,"최종=0.456, 채널력=0.235, 성장성=0.500, 팬밀도=0.512, 라이브=0.400, 실전성=0.966, 운영제외리스크=0.000, 검증필요리스크=0.420, 수기제외=0",3.0,,0.0025448164146867,0.0,0.0086393088552916,0.0,False,False,False,False,False,유지,순위 3단계 상승 / 최종점수 +0.003,https://yt3.ggpht.com/NihXVgfvbIyo55D0927jt4LAcg1RmqcORu0Ab7h1QirP62nCd74JltBlrNGKwt7LTLFQcWnC=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCBBhayqr0YGQkks2SuC27sg,@ggyul0607,김뀰빵
1573,UCdX17kZ8_N8FSXu4E_pYSMw,시저,버츄얼 퍼포먼스형,버튜버,3260.0,563.2,0.0445373411252485,0.1632285961137271,1.0,높음,0.1444789416846651,0.1632285961137271,0.740280777537797,0.7063728850031481,0.98208,0.4560574778912574,보류,0.1632285961137271,0.1511879049676026,0.0248380129589632,0.0059395248380129,0.740280777537797,0.8288336933045356,0.4322354211663067,False,,1490,라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.456, 채널력=0.144, 성장성=0.163, 팬밀도=0.740, 라이브=0.706, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",-785.0,,-0.1057199932784469,-0.2406811079354404,-0.0334773218142548,0.0,False,False,False,False,False,급하락,순위 785단계 하락 / 최종점수 -0.106 / 성장성 -0.241,https://yt3.ggpht.com/6DoZCkSzU4yxAJqV9mHt-ekLfFtOkiPjQXxRh3_cze6yYiycF-IIFvlK2aU5Sx-H7LiwJ7d4v3E=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCdX17kZ8_N8FSXu4E_pYSMw,@scissor_0225,시저
1574,UCxeYuZu0-NfFaRPNtHf7x9w,먹물맨,버츄얼 퍼포먼스형,버튜버,1300.0,4757.1,0.0145608932923183,0.3283468559837728,0.375,낮음,0.4793736501079912,0.4356300709939148,0.2213822894168466,0.4001079913606911,0.99104,0.4560341252778642,보류,0.3283468559837728,0.1506479481641468,0.4827213822894168,0.1725161987041036,0.2213822894168466,0.1142008639308855,0.6263498920086393,False,,1491,뚜렷한 강점 신호 부족,주요 자동 리스크 낮음,"최종=0.456, 채널력=0.479, 성장성=0.436, 팬밀도=0.221, 라이브=0.400, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",-11.0,,-0.0019995668718368,-0.0357664398461936,-0.0026997840172786,0.00672,False,False,False,False,False,하락,순위 11단계 하락 / 최종점수 -0.002 / 성장성 -0.036,https://yt3.ggpht.com/I73kYC5FIqvpVcPglu7JFzDeHLB-8MOq229VmCmpKyWkkIJEcQ_a2D8Zv_9KsvB6S7TRYt7F=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCxeYuZu0-NfFaRPNtHf7x9w,@kr먹물맨,먹물맨
1575,UCml_Dsx3APj2SoQ0fJ4symA,Behind the Character,창작·비주얼형,코스프레,1040.0,3594.7,0.0170727069666868,0.4427822853279243,0.125,낮음,0.5251349892008639,0.4928477856659905,0.2861771058315335,0.4001079913606911,0.95312,0.4559278395977085,제외,0.4427822853279243,0.1501079913606911,0.5685745140388769,0.3658207343412527,0.2861771058315335,0.1142008639308855,0.1479481641468682,False,,1766,뚜렷한 강점 신호 부족,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.456, 채널력=0.525, 성장성=0.493, 팬밀도=0.286, 라이브=0.400, 실전성=0.953, 운영제외리스크=0.120, 검증필요리스크=0.286, 수기제외=0",-5.0,,0.0003052397784257,-1.342044036567458e-06,-0.0010799136069113,0.0,False,False,False,False,False,하락,순위 5단계 하락 / 최종점수 +0.000 / 성장성 -0.000,https://yt3.ggpht.com/W21S1bZbk5nJdfbk7OMOnvjlPbZyJ2XClPZaPXON-UP6yukFy8Ix1HqtGwi4A0RFa-6_Z6KK=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCml_Dsx3APj2SoQ0fJ4symA,@btconset,Behind the Character
1576,UCvdPUVgdGvkbOoHMVPCvGsg,부산대UCDC,음악·보이스형,애니송커버,1820.0,788.1,0.0210593928310373,0.5844469527153485,1.0,높음,0.2818844492440604,0.5844469527153485,0.3752699784017279,0.4197304400149833,0.956,0.4558586868446185,보류,0.5844469527153485,0.1495680345572354,0.1447084233261339,0.8201943844492441,0.3752699784017279,0.5013498920086393,0.1592872570194384,False,,1492,성장성 상위권 / 성장성 신뢰도 양호,기관/대학/방송사/공식 채널 의심,"최종=0.456, 채널력=0.282, 성장성=0.584, 팬밀도=0.375, 라이브=0.420, 실전성=0.956, 운영제외리스크=0.220, 검증필요리스크=0.000, 수기제외=0",59.0,,0.0158821065678028,0.0702138355205312,-0.025377969762419,0.0,False,False,False,False,False,급상승,순위 59단계 상승 / 최종점수 +0.016 / 성장성 +0.070,https://yt3.ggpht.com/ytc/AIdro_nGVgODmvFjC1Rryc3y3hvSjpcOBiqxpCmZrRnV40tOQg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvdPUVgdGvkbOoHMVPCvGsg,@pnuucdc,부산대UCDC
1577,UCOLqgo1BCwoqm79piRrtH8w,위젤 wijel,버츄얼 퍼포먼스형,버튜버,1500.0,3776.6,0.0150574141852134,0.5597430881169418,1.0,높음,0.2903887688984881,0.5597430881169418,0.2370410367170626,0.4197304400149833,0.99104,0.4555973879104124,보류,0.5597430881169418,0.1490280777537797,0.1544276457883369,0.7699784017278618,0.2370410367170626,0.5013498920086393,0.6263498920086393,False,,1493,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.456, 채널력=0.290, 성장성=0.560, 팬밀도=0.237, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",153.0,,0.0480215070810438,0.179927600081088,-0.0124190064794816,0.0,False,False,False,False,False,급상승,순위 153단계 상승 / 최종점수 +0.048 / 성장성 +0.180,https://yt3.ggpht.com/PuZm8Ho_oHxtEs7gNaXN8lxutiM2JVRXUIKXTghcYxJaFNlLTgoKvw88mG831__BTFIB0Em9808=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCOLqgo1BCwoqm79piRrtH8w,@위젤,위젤 wijel
1578,UCAKiaMq_H1Vq8xBFYgGsj_Q,몬트쿠키 | 두바이쫀득쿠키 원조🧆,음악·보이스형,ASMR,16500.0,24088.7,0.0122518962046224,0.4009761660719991,0.875,높음,0.5434395248380129,0.4133541453129992,0.1695464362850972,0.4197304400149833,0.99104,0.4554308381369715,보류,0.4009761660719991,0.148488120950324,0.5988120950323974,0.1290496760259179,0.1695464362850972,0.5013498920086393,0.6263498920086393,False,,1494,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.455, 채널력=0.543, 성장성=0.413, 팬밀도=0.170, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",23.0,,0.008427296506363,-0.0040115351864001,0.0469762419006479,0.0,False,False,False,False,False,급상승,순위 23단계 상승 / 최종점수 +0.008 / 성장성 -0.004,https://yt3.ggpht.com/5ieTXjhSYpHstlTLgUgsXcdfrVH9Lt-r9vV2dOMIzWfTMrymvEMSWoaQ_vwZbesynJrFH2po4A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCAKiaMq_H1Vq8xBFYgGsj_Q,@mondcookie_official,몬트쿠키 | 두바이쫀득쿠키 원조🧆
1579,UCVBZv5nQIybkBzJGCL7lXLg,도미녀,,서브컬쳐게임,1200.0,2501.8,0.0198944710704712,0.4427822853279243,0.125,낮음,0.3478131749460043,0.4928477856659905,0.3482721382289417,0.4001079913606911,0.97704,0.4552075475890691,보류,0.4427822853279243,0.1479481641468682,0.2464902807775378,0.3658207343412527,0.3482721382289417,0.1142008639308855,0.3744600431965443,False,,1495,뚜렷한 강점 신호 부족,상위 세그먼트 불명확 / 성장성 신뢰도 낮음,"최종=0.455, 채널력=0.348, 성장성=0.493, 팬밀도=0.348, 라이브=0.400, 실전성=0.977, 운영제외리스크=0.000, 검증필요리스크=0.287, 수기제외=0",-7.0,,2.6082111039105182e-05,-1.342044036567458e-06,-0.0026997840172786,0.0,False,False,False,False,False,하락,순위 7단계 하락 / 최종점수 +0.000 / 성장성 -0.000,https://yt3.ggpht.com/1WDkQoVOPHodhnjL3vYQDfPXgvPP-xVkEll6NIOSJzVpzhvXTAiefQxrI8h4E_woBg4RbGDceg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCVBZv5nQIybkBzJGCL7lXLg,@도미녀들,도미녀
1580,UCfsQunfqZQAYbtfhp-bTFgQ,흑눈이,창작·비주얼형,코스프레,4580.0,6071.2,0.0057824459174209,0.5044172450775269,1.0,높음,0.4927645788336933,0.5044172450775269,0.0550755939524838,0.4197304400149833,1.0,0.454721232636914,보류,0.5044172450775269,0.1474082073434125,0.5043196544276458,0.6344492440604752,0.0550755939524838,0.5013498920086393,0.8887688984881209,False,,1496,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.455, 채널력=0.493, 성장성=0.504, 팬밀도=0.055, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",-23.0,,-0.004799079402228,-0.005980927701655,0.0280777537796977,0.0,False,False,False,False,False,급하락,순위 23단계 하락 / 최종점수 -0.005 / 성장성 -0.006,https://yt3.ggpht.com/BcA2s5gUmWOETr11AVizDEoE5MDe0W5cHUzfaXALuaW3km1gnPN554jkIlRPTtWizXdNUGACO0k=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCfsQunfqZQAYbtfhp-bTFgQ,@흑눈이,흑눈이
1581,UCKT__0xOwsViVzcYW7VUaBQ,쓸모 연구소,음악·보이스형,성우더빙,15500.0,61558.3,0.014553765096075,0.5263371813102937,1.0,높음,0.6929805615550756,0.5263371813102937,0.2208423326133909,0.4197304400149833,0.776,0.4546550134861924,보류,0.5263371813102937,0.1468682505399568,0.8153347732181425,0.7051835853131749,0.2208423326133909,0.5013498920086393,0.0205183585313174,False,,1497,성장성 신뢰도 양호,기관/대학/방송사/공식 채널 의심,"최종=0.455, 채널력=0.693, 성장성=0.526, 팬밀도=0.221, 라이브=0.420, 실전성=0.776, 운영제외리스크=0.320, 검증필요리스크=0.000, 수기제외=0",50.0,,0.0136760407521711,0.0495014128682831,-0.0043196544276458,0.0,False,False,False,False,False,급상승,순위 50단계 상승 / 최종점수 +0.014 / 성장성 +0.050,https://yt3.ggpht.com/evM_wQ2UeOTaMyH3bsq-3CAd6CfFM210BUg2_1NW1kPcl8DYVn5sZKowgHpZ6FvyFHGprf0hVg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCKT__0xOwsViVzcYW7VUaBQ,@쓸모_연구소,쓸모 연구소
1582,UC3T3HGcnvqWQSj85iDk6g7g,선진SUNJIN,음악·보이스형,커버,20400.0,8237.7,0.0139796688145383,0.506825583351027,0.25,낮음,0.4688714902807775,0.5017063958377568,0.2078833693304535,0.4197304400149833,0.97536,0.4544802259512902,보류,0.506825583351027,0.146328293736501,0.4605831533477322,0.6285097192224622,0.2078833693304535,0.5013498920086393,0.3115550755939524,False,,1498,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.454, 채널력=0.469, 성장성=0.502, 팬밀도=0.208, 라이브=0.420, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",-93.0,,-0.0172938925112625,0.0066503645732372,-0.0113390928725701,-0.01568,False,False,False,False,False,급하락,순위 93단계 하락 / 최종점수 -0.017 / 성장성 +0.007,https://yt3.ggpht.com/d9iKSoIowgovzMTMm2UnK9ecSkuiZOWaMwAvih3F0rWNFH1xHrNNxPyfdsX-ZiXAG_adTPNBcA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3T3HGcnvqWQSj85iDk6g7g,@sunjineyayo,선진SUNJIN
1583,UCKG6Lb7WWef13duRgC8ocmQ,알잘딱깔센뮤직,음악·보이스형,애니송커버,4060.0,3217.1,0.008008737776042,0.6140046965455405,1.0,높음,0.3700998920086393,0.6140046965455405,0.0831533477321814,0.4197304400149833,0.99104,0.4544717937779793,보류,0.6140046965455405,0.1457883369330453,0.2829373650107991,0.8677105831533477,0.0831533477321814,0.5013498920086393,0.6263498920086393,False,,1499,성장성 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.454, 채널력=0.370, 성장성=0.614, 팬밀도=0.083, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",75.0,,0.020054925047748,0.0256472662225886,-0.0313174946004319,0.0,False,False,False,False,False,급상승,순위 75단계 상승 / 최종점수 +0.020 / 성장성 +0.026,https://yt3.ggpht.com/N_jOk8Wn5AcdAm8OI74F1f_kcxbKk_5cjEQu2k7KuE6HZqcrB8mkAILvZ-9IueBeL5rWbM-DrA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCKG6Lb7WWef13duRgC8ocmQ,@알잘딱깔센뮤직-h3z,알잘딱깔센뮤직
